DEPT,COURSE,CREDITS,COURSE TITLE,COMPONENT,TIME-START,DAYS,ROOM,INSTRUCTOR,MAX-ENRLNT
HIST,2100,3,Revolution in History,LEC,2:00 PM,MWF,MUEN E417,"Vavra,Nancy Glick",45
HIST,2100,3,Revolution in History,LEC,2:00 PM,MWF,MUEN E417,"Vavra,Nancy Glick",45
HIST,2110,3,History Early Modern Societies,LEC,1:00 PM,MWF,HLMS 247,"Paradis,David Henry",33
HIST,2110,3,History Early Modern Societies,LEC,1:00 PM,MWF,HLMS 247,"Paradis,David Henry",33
HIST,2166,3,The Vietnam Wars,LEC,1:00 PM - 1:50 PM,MWF LIBR N424A,,"Dike,Steven Andrew",15
HIST,2166,3,The Vietnam Wars,LEC,1:00 PM - 1:50 PM,MWF LIBR N424A,,"Dike,Steven Andrew",15
HIST,2220,3,History of War & Society,LEC,9:00 AM,MWF,CLRE 207,"Byerly,Carol Ries",80
HIST,2220,3,History of War & Society,LEC,4:00 PM,MWF,HLMS 237,"Vavra,Nancy Glick",39
HIST,2220,3,History of War & Society,LEC,9:00 AM,MWF,CLRE 207,"Byerly,Carol Ries",80
HIST,2220,3,History of War & Society,LEC,4:00 PM,MWF,HLMS 237,"Vavra,Nancy Glick",39
HIST,2516,3,America Through Baseball,LEC,2:00 PM,TTH,CHEM 140,"Zeiler,Thomas",280
HIST,2516,3,America Through Baseball,LEC,9:00 AM,MWF,LIBY 140,"Babicz,Martin C",19
HIST,2516,3,America Through Baseball,LEC,2:00 PM,TTH,CHEM 140,"Zeiler,Thomas",280
HIST,2516,3,America Through Baseball,LEC,9:00 AM,MWF,LIBY 140,"Babicz,Martin C",19
HIST,4081,3,The Roman Republic,LEC,9:00 AM,MWF,HALE 230,"Lansford,Edwin Tyler",42
HIST,4081,3,The Roman Republic,LEC,9:00 AM,MWF,HALE 230,"Lansford,Edwin Tyler",42
HIST,4117,3,Colorado History,LEC,3:30 PM,TTH,CLUB 13,"Andrews,Thomas",39
HIST,4117,3,Colorado History,LEC,3:30 PM,TTH,CLUB 13,"Andrews,Thomas",39
HIST,4118,3,History Mexico to 1821,LEC,11:00 AM - 11:50 AM,MWF ECON 205,,"Ferry,Robert James",39
HIST,4118,3,History Mexico to 1821,LEC,11:00 AM - 11:50 AM,MWF ECON 205,,"Ferry,Robert James",39
HIST,4128,3,Modern Mexico since 1821,LEC,1:00 PM,MWF,ECON 205,"Gonzalez,Fredy",39
HIST,4128,3,Modern Mexico since 1821,LEC,1:00 PM,MWF,ECON 205,"Gonzalez,Fredy",39
HIST,4133,3,Tudor England,LEC,11:00 AM,TTH,ECON 205,"Hammer,Paul E. J.",39
HIST,4133,3,Tudor England,LEC,11:00 AM,TTH,ECON 205,"Hammer,Paul E. J.",39
HIST,4235,3,Jacksonian America,LEC,9:00 AM,MWF,HALE 260,"Chambers,Lee",39
HIST,4238,3,History Southern Africa,LEC,12:30 PM,TTH,HLMS 241,"Osborne,Myles Gregor",39
HIST,4303,3,Ven & Florence-Renaissance,LEC,11:00 AM,MWF,HALE 240,"Dauverd,Celine",39
HIST,4349,3,Decolonization British Empire,LEC,10:00 AM,MWF,CLUB 13,"Chester,Lucy P",39
HIST,4378,3,Modrn Jewish-Muslim Relations,LEC,3:30 PM,TTH,RAMY N1B31,"Halperin,Liora R",20
HIST,4416,3,Environmental Hist/North Amer,LEC,12:00 PM,MWF,HLMS 237,"Young,Phoebe S K",39
HIST,4433,3,Nazi Germany,LEC,3:00 PM,MW,HALE 240,"Ciarlo,David M",39
HIST,4521,3,Europe in High Midl Ages,LEC,1:00 PM,MWF,ECON 13,"Lester,Anne E",39
HIST,4558,3,History of Indian Nonviolence,LEC,2:00 PM,TTH,HLMS 237,"Gautam,Sanjay Kumar",39
HIST,4628,3,"Modern China, 1644-1949",LEC,9:30 AM,TTH,HLMS 237,"Wei,William",39
HIST,4728,3,Modern Japanese History,LEC,11:00 AM,TTH,GUGG 205,"Lim,Sungyun A",39
HIST,4733,3,Russian Revol/Sov Regime,LEC,10:00 AM,MWF,RAMY N1B31,"Hatch,John B",39
HIST,4803,3,Spc Tps: European History,LEC,12:30 PM,TTH,HUMN 1B90,"Bruce,Scott",29
HIST,4808,3,Topics in World Areas History,LEC,12:30 PM - 1:45 PM,TTH,HUMN 1B80,"Kingsberg,Miriam L.",40
HIST,5000,3,Historical Methods,SEM,3:00 PM,W,MKNA 204,"Yonemoto,Marcia A",13
HIST,5012,3,Grad Colloq: European History,SEM,3:30 PM,T,ECON 16,"Ciarlo,David M",13
HIST,5106,3,Grad Colloq in US Hist,SEM,3:00 PM,M,HALE 235,"Anderson,Fred",13
HIST,6019,3,Readings-World History,SEM,3:30 PM,TH,ECON 16,"Lim,Sungyun A",13
HIST,6326,3,Rdgs: US Intellectual History,SEM,3:00 PM,W,HLMS 220,"Pittenger,Mark A",13
HIST,7252,3,Sem-Early Mod Eur 16-18C,SEM,3:30 PM - 6:00 PM,TH,HALE 235,"Gerber,Matthew Dean",13
HONR,1810,3,Honors Diversity Seminar,SEM,11:00 AM,TTH,LIBR N424A,"Keasley,Alphonse",15
HONR,2250,3,Ethics of Ambition,LEC,2:00 PM,TTH,LIBR N424A,"Strom,Paul",15
HONR,2251,3,Intro to the Bible,SEM,9:30 AM,TTH,LIBR N424A,"Kopff,Edward Christian",15
HONR,3220,3,Advanced Honors Writing,SEM,11:00 AM,MWF,LIBR N424A,"Norgaard,Rolf P",15
HONR,4000,3,Open Topics,LEC,3:00 PM,MW,LIBR M300D,"Hickcox,Abby Lynn",15
HONR 1001,,1,Honors Co-Seminar,SEM,3:00 PM - 3:50 PM,W,LIBR N424A,"Kearns,Carol A",15
HUEN,1010,3,Humanities for Engineers,SEM,9:00 AM,MWF,ECCR 1B06,"Fredricksmeyer,H C F",14
HUEN,1010,3,Humanities for Engineers,SEM,10:00 AM,MWF,ECCR 1B06,"Fredricksmeyer,H C F",14
HUEN,1010,3,Humanities for Engineers,SEM,10:00 AM,MWF,LESS 1B01,"Lange,Anja Kerstin",12
HUEN,1010,3,Humanities for Engineers,SEM,12:00 PM,MWF,LESS 1B01,"Axel,Donna",12
HUEN,1010,3,Humanities for Engineers,SEM,11:00 AM,MWF,ECCR 1B06,"Rowe,Stephanie L",14
HUEN,1010,3,Humanities for Engineers,SEM,1:00 PM,MWF,LESS 1B01,"Axel,Donna",12
HUEN,1010,3,Humanities for Engineers,SEM,2:00 PM,MWF,ECCR 1B06,"Diduch,Paul Jordan",14
HUEN,1010,3,Humanities for Engineers,SEM,9:30 AM,TTH,LESS 1B01,"DE Alwis,Lisa Malkanth",12
HUEN,1010,3,Humanities for Engineers,SEM,12:30 PM,TTH,LESS 1B01,"Genette,Adriane Suzan",12
HUEN,1010,3,Humanities for Engineers,SEM,2:00 PM,TTH,LESS 1B01,"Genette,Adriane Suzan",12
HUEN,1010,3,Humanities for Engineers,SEM,3:30 PM,TTH,LESS 1B01,"DE Alwis,Lisa Malkanth",12
HUEN,2020,3,Meaning of Info Technology,LEC,6:00 PM,M,FLMG 156,"Sieber,Diane Elizabeth",75
HUEN,2210,3,"Engineering, Science & Society",LEC,9:30 AM,TTH,FLMG 157,"Kowalchuk,Andrea",50
HUEN,2843,3,Special Topics,LEC,11:00 AM,TTH,FLMG 103,"Giovannelli,Leland Fra",40
HUEN,3100,3,Adv. Humanities for Engineers,SEM,9:00 AM,MWF,LESS 1B01,"Diduch,Paul Jordan",12
HUEN,3100,3,Adv. Humanities for Engineers,SEM,2:00 PM,TTH,ECCR 1B06,"Kowalchuk,Andrea",14
HUEN,3100,3,Adv. Humanities for Engineers,SEM,2:00 PM,MWF,LESS 1B01,"Sumler,Alan Grau",12
HUEN,3100,3,Adv. Humanities for Engineers,SEM,9:30 AM,TTH,ECCR 1B06,"Lange,Anja Kerstin",14
HUEN,3100,3,Adv. Humanities for Engineers,SEM,11:00 AM,TTH,ECCR 1B06,"Lange,Anja Kerstin",14
HUEN,3100,3,Adv. Humanities for Engineers,SEM,12:30 PM,TTH,ECCR 1B06,"Kowalchuk,Andrea",14
HUEN,3100,3,Adv. Humanities for Engineers,SEM,1:00 PM,MWF,ECCR 1B06,"Diduch,Paul Jordan",14
HUEN,3100,3,Adv. Humanities for Engineers,SEM,12:00 PM,MWF,ECCR 1B06,"Burgie,Jillian",14
HUEN 1010,,3,Humanities for Engineers,SEM,11:00 AM - 12:15 PM,TTH,LESS 1B01,"Wilkerson,Donald H",12
HUEN 3100,,3,Adv. Humanities for Engineers,SEM,3:30 PM - 4:45 PM,TTH,ECCR 1B06,"Burgie,Jillian",14
HUEN 3350,,3,Odyssey of the Greek Mind,LEC,1:00 PM - 1:50 PM,MWF ECCR 151,,"Fredricksmeyer,H C F",30
HUEN 3843,,3,Special Topics,LEC,3:00 PM - 4:15 PM,MW,ECCR 108,"Diduch,Paul Jordan",28
HUEN 3843,,1,Special Topics,LEC,8:00 PM - 8:50 PM,T,LRVN N100,"Sieber,Diane Elizabeth",50
HUMN,1110,3,Literature 1,LEC,1:00 PM,MWF,CEDU 140,"Rowe,Stephanie L",25
HUMN,1110,3,Literature 1,LEC,12:00 PM,MWF,HLMS 263,"Abiragi,Anthony",25
HUMN,1110,3,Literature 1,LEC,1:00 PM,MWF,HLMS 255,"Abiragi,Anthony",25
HUMN,1210,3,Art and Music 1,LEC,12:00 PM,MWF,MATH 100,"Bernardini,Giulia",150
HUMN,1210,3,Art and Music 1,LEC,12:00 PM,MWF,MATH 100,"Eddy,Marjorie Alexandr",150
HUMN,2000,3,Methds/Apprchs Humnities,LEC,1:00 PM,MWF,HLMS 241,"Wiese,Annjeanette Mic",50
HUMN,2000,3,Methds/Apprchs Humnities,LEC,1:00 PM,MWF,HLMS 241,"Ferris,David S",50
HUMN,2000,3,Methds/Apprchs Humnities,LEC,1:00 PM,MWF,HLMS 241,"Gordon,Paul",50
HUMN,2100,3,"Arts, Culture and Media",SEM,2:00 PM,MWF,LIBY 103,"Bernardini,Giulia",19
HUMN,3093,3,Topics in Humanities,SEM,2:00 PM,TTH,EKLC M203,"Bahoora,Haytham",7
HUMN,3093,3,Topics in Humanities,SEM,11:00 AM,TTH,EDUC 134,"Bahoora,Haytham",14
HUMN,3093,3,Topics in Humanities,SEM,10:00 AM,MWF,HLMS 245,"Bernardini,Giulia",30
HUMN,3104,3,Film Criticism & Theory,LEC,9:30 AM,TTH,ATLS 102,"Lundy,Tiel Louise",3
HUMN,3104,3,Film Criticism & Theory,LEC,6:00 PM,W,ATLS 102,"Lundy,Tiel Louise",3
HUMN,3310,3,Bible as Literature,LEC,12:00 PM,MW,HALE 230,"Zemka,Susan A",13
HUMN,3660,3,The Postmodern,LEC,2:00 PM,MW,VAC 1B20,"Ferris,David S",61
HUMN,4110,3,Greek and Roman Epic,LEC,2:00 PM,TTH,HUMN 1B90,"Callier,Reina Erin",16
HUMN,4140,3,The Age of Dante,LEC,11:00 AM,TTH,MUEN E0046,"Magnanini,Suzanne M.",30
HUMN,4140,3,The Age of Dante,LEC,11:00 AM,TTH,MUEN E0046,"Magnanini,Suzanne M.",30
HUMN,4155,3,"Philosophy, Art/Sublime",LEC,3:30 PM,TTH,CLRE 211,"Gordon,Paul",28
HUMN,4155,3,"Philosophy, Art/Sublime",LEC,3:30 PM,TTH,CLRE 211,"Gordon,Paul",28
HUMN,4504,3,Goethe's Faust,LEC,9:30 AM,TTH,HLMS 229,"Maier-Heym,Edward K",15
HUMN,4504,3,Goethe's Faust,LEC,9:30 AM,TTH,HLMS 229,"Maier-Heym,Edward K",15
HUMN,4555,3,Arts of Interpretation,LEC,5:00 PM,TTH,HLMS 196,"Gordon,Paul",20
HUMN,4555,3,Arts of Interpretation,LEC,5:00 PM,TTH,HLMS 196,"Gordon,Paul",20
HUMN,4811,3,19th C Russian Lit,LEC,10:00 AM,MWF,GUGG 205,"Grove,Vicki",15
HUMN,4811,3,19th C Russian Lit,LEC,10:00 AM,MWF,GUGG 205,"Grove,Vicki",15
HUMN,4835,3,Literature/Soc Violence,LEC,2:00 PM,TTH,LIBR M300D,"Comstock,Cathy",15
HUMN,4835,3,Literature/Soc Violence,LEC,2:00 PM,TTH,LIBR M300D,"Comstock,Cathy",15
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Wiese,Annjeanette Mic",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Schmiesing,Ann C",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Abiragi,Anthony",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Greaney,Patrick",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Ferris,David S",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Wiese,Annjeanette Mic",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Schmiesing,Ann C",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Abiragi,Anthony",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Greaney,Patrick",30
HUMN,4950,6-Jan,Honors Thesis,LEC,,,,"Ferris,David S",30
HUMN 1110,,3,Literature 1,LEC,10:00 AM - 10:50 AM,MWF HLMS 247,,"Wiese,Annjeanette Mic",25
HUMN 1110,,3,Literature 1,LEC,2:00 PM - 2:50 PM,MWF HLMS 263,,"Rowe,Stephanie L",25
HUMN 1110,,3,Literature 1,LEC,11:00 AM - 11:50 AM,"MWF RAMY N1B31 Wiese,Annjeanette Mic",,,25
HUMN 3210,,3,Narrative,LEC,2:00 PM - 2:50 PM,MWF HLMS 245,,"Wiese,Annjeanette Mic",30
HUMN 4120,,3,Greek and Roman Tragedy,LEC,3:30 PM - 4:45 PM,TTH,CLRE 208,"Gibert,John C",16
IAFS,1000,4,Global Issues & Intl Aff,LEC,11:00 AM,TTH,MATH 100,"Bearce,David",400
IAFS,3000,3,Sp Tpc: International Affairs,SEM,3:00 PM,MW,HALE 260,"Snyder,Douglas Josep",36
IAFS,3000,3,Sp Tpc: International Affairs,SEM,2:00 PM,TTH,CLUB 4,"Du Bois,Daniel Michael",36
IAFS,3000,3,Sp Tpc: International Affairs,SEM,1:00 PM - 1:50 PM,MWF VAC 1B88,,"Young,Gregory Denton",36
IAFS,3630,3,Radical Nationalism,LEC,3:30 PM,TTH,GUGG 205,"Teitelbaum,Benjamin R",8
IAFS,4500,3,The Post-Cold War World,SEM,2:00 PM,MWF,HLMS 181,"Chester,Lucy P",19
IAFS,4500,3,The Post-Cold War World,SEM,5:00 PM,TH,HLMS 181,"Zhang,Shuang",19
IAFS,4500,3,The Post-Cold War World,SEM,5:00 PM - 7:30 PM,T,CLUB 4,"Kanner,Michael David",19
IAFS,4500,3,The Post-Cold War World,SEM,6:30 PM - 9:00 PM,M,CU in DC Car,"Howard,Adam Mark",25
IAFS,4500,3,The Post-Cold War World,SEM,6:30 PM - 9:00 PM,M,CU in DC Car,"Howard,Adam Mark",25
IAFS,4800,3,Honors/International Affairs,SEM,3:30 PM - 6:00 PM,T,CLUB 6,"Hunter,Victoria Ash",18
IAFS,4800,3,Honors/International Affairs,SEM,3:30 PM - 6:00 PM,T,CLUB 6,"Hunter,Victoria Ash",18
IAWP,6000,3,Intro Practice-Based Research,SEM,5:00 PM,M,VAC 1B23,"Amerika,Mark",7
IAWP,6200,3,Interemedia Collaboratory,SEM,12:00 PM,T,ATLS 2B10,"Theodore,Michael R",7
IAWP,6200,3,Interemedia Collaboratory,SEM,12:00 PM,T,ATLS 2B10,"Ellsworth,Michelle",7
IAWP,6700,3,Special Topics,SEM,2:00 PM,M,VAC 455,"Miller,Paul Dennis",7
INBU,3300,3,Intnl Business & Mgmt,LEC,11:00 AM - 12:15 PM,MW,KOBL 308,"Ramsay,Lauren Jill",42
INBU,3300,3,Intnl Business & Mgmt,LEC,12:30 PM - 1:45 PM,MW,KOBL 308,"Ramsay,Lauren Jill",42
IPHY,1950,3,Intro Sci Wrtg/Intgrtve Physio,LEC,9:30 AM,TTH,HUMN 1B35,"LA Rocca,Thomas Jos",18
IPHY,1950,3,Intro Sci Wrtg/Intgrtve Physio,LEC,9:30 AM,TTH,HUMN 1B35,"LA Rocca,Thomas Jos",18
IPHY,2420,3,Nutrition for Health & Perform,LEC,3:00 PM,MWF,RAMY C250,"Nelson,Suzanne Linn",204
IPHY,2420,3,Nutrition for Health & Perform,LEC,4:00 PM,MWF,RAMY C250,"Nelson,Suzanne Linn",204
IPHY,2420,3,Nutrition for Health & Perform,LEC,11:00 AM,MWF,LIBY 140,"Louie,Donna Funghar",19
IPHY,2420,3,Nutrition for Health & Perform,LEC,3:00 PM,MWF,RAMY C250,"Nelson,Suzanne Linn",204
IPHY,2420,3,Nutrition for Health & Perform,LEC,4:00 PM,MWF,RAMY C250,"Nelson,Suzanne Linn",204
IPHY,2420,3,Nutrition for Health & Perform,LEC,11:00 AM,MWF,LIBY 140,"Louie,Donna Funghar",19
IPHY,2800,4,Introduction to Statistics,REC,11:00 AM,F,CLRE 111,"Harsh,John R",30
IPHY,2800,4,Introduction to Statistics,REC,12:00 PM - 12:50 PM,F,CLRE 111,"Harsh,John R",30
IPHY,2800,4,Introduction to Statistics,REC,1:00 PM - 1:50 PM,F,CLRE 111,"Harsh,John R",30
IPHY,2800,4,Introduction to Statistics,REC,11:00 AM,F,CLRE 111,"Harsh,John R",30
IPHY,2800,4,Introduction to Statistics,REC,12:00 PM - 12:50 PM,F,CLRE 111,"Harsh,John R",30
IPHY,2800,4,Introduction to Statistics,REC,1:00 PM - 1:50 PM,F,CLRE 111,"Harsh,John R",30
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Mann,Eric C",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Rueda,Miguel A",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Knight,Jennifer Kirsten",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Bustamante,Heidi Marg",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Lowry,Christopher",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Nelson,Suzanne Linn",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Casagrand,Janet L",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Forsyth,Stacey Katheri",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Shi,Jia",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Grabowski,Alena Marie",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Bennett,Penelope Alex",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"LA Rocca,Thomas Jos",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,,,"Boyko,Marie Elizabeth",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Greenwood,Ben Norris",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,,100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Harsh,John R",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Byrnes,Bill",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Lebourgeois,Monique",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Enoka,Roger M",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"DeSouza,Christopher A",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Louie,Donna Funghar",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Seals,Douglas R",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Kram,Rodger",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Wright,Kenneth P",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Demmig-Adams,Barbar",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"McQueen,Matthew Bru",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Link,Christopher D",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Carey,Cynthia",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Heisler,Ruth Elizabeth",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hardy II,James H",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Bekoff,Anne C",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Tsai,Pei-San",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Ehringer,Marissa Ailee",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Foley,Teresa Eileen",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Ahmed,Alaa Abdalla",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Stitzel,Jerry Alan",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Johnson,Thomas E",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hoeffer,Charles Albert",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hobbs,Steven Lee",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Saul,Leif J",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Lopez,Kristin Hilma",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Byrnes,Bill",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Lebourgeois,Monique",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Enoka,Roger M",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"DeSouza,Christopher A",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Louie,Donna Funghar",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Seals,Douglas R",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Kram,Rodger",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Wright,Kenneth P",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Demmig-Adams,Barbar",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"McQueen,Matthew Bru",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Link,Christopher D",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Carey,Cynthia",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Heisler,Ruth Elizabeth",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hardy II,James H",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Bekoff,Anne C",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Tsai,Pei-San",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Ehringer,Marissa Ailee",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Foley,Teresa Eileen",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Ahmed,Alaa Abdalla",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Stitzel,Jerry Alan",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Johnson,Thomas E",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hoeffer,Charles Albert",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Hobbs,Steven Lee",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Saul,Leif J",100
IPHY,2910,3-Jan,Pract/Integrative Physio,PRA,,TBA,,"Lopez,Kristin Hilma",100
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Hobbs,Steven Lee",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Shi,Jia",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Grabowski,Alena Marie",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Byrnes,Bill",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Casagrand,Janet L",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Louie,Donna Funghar",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Hoeffer,Charles Albert",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Nelson,Suzanne Linn",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Bustamante,Heidi Marg",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Byrnes,Bill",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Ehringer,Marissa Ailee",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Tsai,Pei-San",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Foley,Teresa Eileen",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Bustamante,Heidi Marg",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,12:00 PM,TBA,,"Heisler,Ruth Elizabeth",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Hobbs,Steven Lee",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Bustamante,Heidi Marg",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Heisler,Ruth Elizabeth",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Saul,Leif J",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Gleeson,Todd T",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Link,Christopher D",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,TBA,,"Harsh,John R",15
IPHY,3010,2-Jan,Teach/Integrat Physiolog,PRA,,,,"Lynch,Marybeth",10
IPHY,3060,4,Cell Physiology,LEC,9:00 AM,"MWF RAMY N1B23 Link,Christopher D",,,80
IPHY,3060,4,Cell Physiology,LAB,9:30 AM,T,RAMY N168,"Link,Christopher D",16
IPHY,3060,4,Cell Physiology,LAB,12:30 PM,T,RAMY N168,"Link,Christopher D",16
IPHY,3060,4,Cell Physiology,LAB,9:30 AM - 12:20 PM,TH,RAMY N168,"Link,Christopher D",16
IPHY,3060,4,Cell Physiology,LAB,12:30 PM,TH,RAMY N168,"Link,Christopher D",16
IPHY,3060,4,Cell Physiology,LAB,10:00 AM,W,RAMY N168,"Link,Christopher D",16
IPHY,3410,3,Intro Human Anatomy,LEC,11:00 AM,TTH,RAMY C250,"Saul,Leif J",204
IPHY,3410,3,Intro Human Anatomy,LEC,2:00 PM,TTH,GOLD A2B70,"Heisler,Ruth Elizabeth",246
IPHY,3415,2,Human Anatomy Lab,MLS,8:00 AM,MW,RAMY N276,"Hobbs,Steven Lee",16
IPHY,3415,2,Human Anatomy Lab,MLS,8:00 AM,MW,RAMY N276,"Butler,Jarryd William",16
